epoch,train_loss,val_loss,test_loss
1,,32363194622562444.00,32119778026803168.00
2,,32377136143671492.00,32119778026803168.00
3,,32342715313688676.00,32119778026803168.00
4,,32360948102695224.00,32119778026803168.00
5,,32374746939264072.00,32119778026803168.00
6,,32366949271519364.00,32119778026803168.00
7,,32352355362057924.00,32119778026803168.00
8,,32361598440916560.00,32119778026803168.00
9,,32375271314684552.00,32119778026803168.00
10,,32359894678929844.00,32119778026803168.00
