epoch,train_loss,val_loss,test_loss
1,132.49,2.30,2.31
2,10.10,2.30,2.30
3,3.10,2.30,2.30
4,12.01,2.31,2.31
5,2.56,2.31,2.31
6,2.32,2.30,2.30
7,2.30,2.30,2.30
8,2.30,2.30,2.30
9,2.30,2.30,2.30
10,2.30,2.30,2.30
