epoch,train_loss,val_loss,test_loss
1,2.47,2.31,2.31
2,2.32,2.32,2.32
3,2.31,2.31,2.31
4,2.32,2.32,2.32
5,2.31,2.31,2.31
6,2.32,2.31,2.31
7,2.31,2.32,2.32
8,2.32,2.31,2.31
9,2.32,2.31,2.31
10,2.32,2.31,2.31
