epoch,train_loss,val_loss,test_loss
1,,4478783.57,4448962.91
2,,4480724.24,4448962.91
3,,4476226.02,4448962.91
4,,4478504.92,4448962.91
5,,4480414.28,4448962.91
6,,4479297.25,4448962.91
7,,4477544.17,4448962.91
8,,4478782.72,4448962.91
9,,4480419.08,4448962.91
10,,4478423.83,4448962.91
