epoch,train_acc,val_acc,test_acc
1,9.90,10.20,10.00
2,9.93,10.20,10.00
3,10.04,10.20,10.00
4,9.93,10.20,10.00
5,9.98,10.20,10.00
6,9.94,10.20,10.00
7,9.91,10.20,10.00
8,9.95,10.20,10.00
9,9.94,10.20,10.00
10,9.89,10.20,10.00
