epoch,train_loss,val_loss,test_loss
1,,1709239.25,1741435.67
2,,1719710.90,1753628.69
3,,1784537.83,1820553.84
4,,1807482.98,1844360.39
5,,1766792.22,1801807.99
6,,1729065.49,1763047.08
7,,1821724.84,1858834.17
8,,1815422.11,1852339.70
9,,1795179.31,1831561.94
10,,1800340.55,1835423.88
