epoch,train_loss,val_loss,test_loss
1,3.00,2.02,2.02
2,2.07,1.98,1.99
3,2.05,1.94,1.94
4,2.04,1.92,1.92
5,2.03,1.88,1.89
6,2.03,1.93,1.93
7,2.04,1.96,1.95
8,2.01,1.85,1.85
9,2.08,1.96,1.96
10,2.07,2.01,2.01
11,2.05,1.92,1.92
12,2.04,2.01,2.01
13,2.05,1.94,1.94
14,2.06,1.91,1.92
15,2.04,2.04,2.04
16,2.03,1.96,1.96
17,2.03,2.02,2.03
18,2.02,1.99,1.99
19,1.99,1.88,1.89
20,2.01,1.97,1.98
