epoch,train_loss,val_loss,test_loss
1,2.28,2.09,2.08
2,2.17,2.07,2.07
3,2.15,2.05,2.06
4,2.13,2.14,2.14
5,2.11,1.99,1.99
6,2.10,2.03,2.03
7,2.09,2.05,2.05
8,2.08,1.96,1.97
9,2.08,2.02,2.02
10,2.07,2.07,2.07
