epoch,train_acc,val_acc,test_acc
1,9.75,10.47,10.00
2,9.80,10.09,10.00
3,9.84,9.75,10.00
4,9.74,9.75,10.00
5,9.76,9.64,10.00
6,9.76,9.83,10.00
7,10.01,9.95,10.00
8,9.77,9.75,10.00
9,9.81,9.64,10.00
10,9.83,9.64,10.00
