epoch,train_loss,val_loss,test_loss
1,5299.09,2.31,2.31
2,2.32,2.31,2.31
3,2.37,2.31,2.31
4,2.31,2.32,2.32
5,2.31,2.31,2.31
6,2.32,2.32,2.32
7,2.31,2.32,2.31
8,2.31,2.31,2.31
9,2.31,2.31,2.31
10,2.31,2.31,2.31
