epoch,train_loss,val_loss,test_loss
1,0.01,0.01,0.01
2,0.01,0.00,0.01
3,0.00,0.00,0.00
4,0.00,0.00,0.00
5,0.00,0.00,0.00
6,0.00,0.00,0.00
7,0.00,0.00,0.00
8,0.00,0.00,0.00
9,0.00,0.00,0.00
10,0.00,0.00,0.00
